description,has_short_company_profile,company_profile,requirements,benefits,has_company_logo,low_required_education,has_questions,telecommuting,has_short_requirements,money_in_title,money_in_desc,cons_punc_des,fraudulent
223,0,381,138,1,1,0,1,0,0,0,1,0,1
87,1,1,188,87,0,0,1,0,0,0,0,0,1
189,0,60,66,44,1,1,0,0,0,0,0,0,1
87,1,1,83,69,0,1,0,0,0,0,0,0,1
106,1,1,240,44,0,0,0,0,0,1,0,0,1
166,0,28,89,1,1,1,1,0,0,0,0,0,0
230,0,422,415,1,1,0,0,0,0,0,0,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
203,1,1,10,1,1,1,0,0,0,0,1,0,1
154,0,142,161,1,1,0,0,0,0,0,0,0,0
25,0,69,105,1,1,0,0,0,0,0,0,0,1
220,0,112,155,1,1,0,1,0,0,0,0,0,1
116,1,1,257,1,0,0,0,0,0,0,0,0,1
112,0,85,15,14,1,1,1,1,0,0,0,0,1
59,0,288,170,288,1,0,0,0,0,0,0,0,0
196,1,1,35,1,0,0,0,0,0,0,0,0,0
157,1,1,101,54,0,0,0,0,0,0,1,0,1
265,0,361,170,94,1,0,1,0,0,0,0,0,1
90,0,154,47,1,1,0,1,0,0,0,0,0,0
407,0,177,164,91,1,0,1,0,0,0,0,1,0
44,1,1,46,10,0,0,1,0,0,0,0,0,0
121,1,1,336,1,0,0,1,0,0,0,0,0,0
303,0,30,1,1,0,0,0,0,1,0,0,0,0
242,0,90,140,182,1,0,1,0,0,0,0,0,0
736,0,170,174,35,1,0,1,0,0,0,0,0,1
231,0,184,193,54,1,0,1,0,0,0,0,0,0
383,1,1,1,1,0,0,0,0,1,0,1,0,1
732,0,91,148,28,1,0,1,0,0,0,0,0,0
149,0,59,61,1,1,0,0,0,0,0,0,0,0
50,0,90,83,93,1,0,1,0,0,0,0,0,0
72,1,1,1,1,0,0,0,0,1,0,1,0,1
308,0,30,1,1,0,0,0,0,1,0,0,0,0
91,1,1,38,1,0,0,0,1,0,0,1,0,1
73,0,31,41,1,1,1,0,0,0,0,0,0,0
312,1,1,73,1,0,0,1,0,0,0,0,1,1
213,1,1,1,1,0,0,0,0,1,0,1,1,1
308,1,1,474,1,0,0,1,0,0,0,0,1,1
210,0,30,1,1,0,0,0,0,1,0,0,0,0
124,1,1,104,8,0,0,0,0,0,0,0,0,1
181,0,85,196,46,1,0,0,0,0,0,0,0,0
209,0,381,147,250,1,0,0,0,0,0,0,0,1
149,0,107,260,86,1,0,1,0,0,0,0,0,0
496,1,1,1,1,0,0,0,0,1,0,0,0,1
439,1,1,1,1,0,0,0,0,1,0,0,0,1
431,0,94,312,54,1,1,1,0,0,0,0,0,1
259,1,1,317,1,1,0,0,0,0,0,0,0,0
316,0,149,134,59,1,0,0,0,0,0,0,0,0
363,1,1,1,1,0,0,0,0,1,0,0,0,1
69,0,84,200,90,1,0,0,0,0,0,0,0,0
384,1,1,136,1,0,0,0,0,0,0,0,0,1
204,0,156,128,362,1,0,1,0,0,0,0,0,1
230,0,44,127,1,1,0,0,0,0,0,0,0,1
30,0,43,311,1,1,1,0,0,0,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
268,0,30,1,1,0,0,0,0,1,0,0,0,0
188,1,1,94,75,0,0,0,1,0,0,0,0,1
139,0,319,116,1,1,0,0,0,0,0,0,0,0
36,0,254,913,1,1,0,1,0,0,0,0,0,0
63,1,1,290,14,0,0,1,1,0,0,0,0,1
73,1,1,191,1,0,0,1,0,0,0,0,0,0
239,0,87,223,45,1,0,1,0,0,0,0,0,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
166,0,142,99,58,1,0,1,0,0,0,0,0,0
224,1,1,1,1,0,0,0,0,1,0,0,0,1
24,0,82,24,1,1,0,0,0,0,0,1,0,1
169,0,93,248,122,1,1,1,0,0,0,0,0,1
169,0,143,51,33,0,1,0,0,0,0,0,0,1
87,1,1,8,1,0,0,0,0,1,0,1,0,1
97,1,1,32,1,0,0,0,0,0,0,0,0,1
436,0,177,109,73,1,0,1,0,0,0,0,1,0
22,0,142,64,1,1,0,1,0,0,0,0,0,0
183,1,1,63,1,0,0,0,0,0,0,1,0,0
188,0,69,205,1,1,0,0,0,0,0,0,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
82,0,26,65,47,1,0,1,0,0,0,0,0,0
250,0,90,101,65,1,0,1,0,0,0,0,0,0
115,1,1,67,13,0,0,0,0,0,0,0,0,1
56,1,1,72,1,1,0,0,1,0,0,0,0,0
202,1,1,1,1,0,0,0,0,1,0,0,0,1
194,0,30,1,1,0,0,0,0,1,0,0,0,0
65,1,1,19,20,0,0,0,0,0,0,1,0,1
144,0,126,107,1,1,1,1,0,0,0,0,0,0
172,0,93,126,30,1,1,1,0,0,0,0,0,1
372,0,76,159,120,1,0,1,0,0,0,0,0,0
318,0,95,65,44,1,0,0,0,0,0,0,0,0
172,0,48,328,93,1,0,0,0,0,0,0,0,0
169,0,120,81,64,1,1,1,0,0,0,0,0,0
191,1,1,27,12,1,1,0,0,0,0,0,0,0
188,0,45,85,176,1,0,1,0,0,0,0,0,1
87,0,66,40,55,1,0,1,0,0,0,0,0,0
91,1,1,38,1,0,0,0,1,0,0,1,0,1
335,0,30,1,1,0,0,0,0,1,0,0,0,0
119,1,1,178,213,0,0,1,0,0,0,0,0,0
575,0,96,176,94,1,0,0,0,0,0,1,0,0
303,1,1,71,109,0,0,0,0,0,0,0,1,1
80,1,1,10,14,0,0,0,0,0,0,1,0,1
732,1,1,130,1,0,0,0,0,0,0,0,0,1
269,0,129,130,14,1,1,1,0,0,0,0,0,0
186,0,30,1,1,0,0,0,0,1,0,0,0,0
253,0,33,103,1,0,0,0,0,0,0,1,0,0
178,1,1,179,1,1,0,0,0,0,0,0,0,0
454,0,104,1,88,1,0,0,0,1,0,0,0,0
30,0,43,311,1,1,1,0,0,0,0,0,0,1
57,0,31,54,1,1,1,0,0,0,0,0,0,0
75,1,1,77,32,0,0,1,0,0,0,0,0,1
173,0,66,193,78,1,0,0,0,0,0,0,0,0
321,0,46,415,1,1,0,0,0,0,0,0,0,1
490,1,1,53,1,0,0,0,0,0,0,0,0,1
369,0,88,297,1,1,1,0,0,0,0,0,0,0
357,0,88,190,1,1,1,0,0,0,0,0,0,0
212,0,30,1,1,0,0,0,0,1,0,0,0,0
46,0,29,266,91,1,0,1,0,0,0,0,0,0
287,1,1,275,275,0,0,0,0,0,0,0,1,1
277,0,17,67,80,1,0,1,0,0,0,0,0,0
57,0,180,1,35,1,0,1,0,1,0,0,0,0
251,0,90,101,65,1,0,1,0,0,0,0,0,0
137,0,167,64,91,1,0,1,0,0,0,0,0,0
98,1,1,1,1,0,0,1,0,1,0,0,0,0
135,0,94,92,34,1,1,1,0,0,0,0,0,1
187,1,1,1,1,0,0,0,0,1,0,1,0,1
68,1,1,11,8,0,1,0,0,0,0,1,0,1
78,0,121,139,1,1,0,1,0,0,0,0,0,0
341,1,1,185,1,0,0,0,0,0,0,0,0,0
19,0,185,277,41,1,1,1,0,0,0,0,0,1
212,0,87,212,32,0,0,0,0,0,0,0,0,0
295,0,88,177,1,1,1,0,0,0,0,0,0,0
361,0,35,860,1,1,0,0,0,0,0,0,0,0
519,0,707,1,1,1,0,1,0,1,0,0,0,0
407,1,1,109,1,0,0,1,0,0,0,0,0,1
160,0,51,261,121,0,1,1,0,0,0,1,0,1
128,1,1,99,1,0,0,0,0,0,0,0,0,1
504,0,199,183,1,1,0,0,0,0,0,1,0,0
80,1,1,1,1,0,1,0,0,1,0,0,0,1
179,0,99,165,215,1,0,0,0,0,0,0,0,0
45,0,114,9,1,1,0,1,0,1,0,0,0,0
165,0,76,88,1,1,0,0,0,0,0,0,0,0
110,0,57,84,36,0,1,0,0,0,0,0,0,1
97,0,86,68,68,1,1,0,0,0,1,0,0,1
164,0,221,140,1,1,0,1,0,0,0,0,0,0
132,0,79,172,39,1,1,0,1,0,0,0,0,0
106,1,1,82,57,0,0,0,0,0,0,0,0,1
8,1,1,8,8,0,0,0,0,1,0,0,0,1
275,1,1,115,217,0,0,1,1,0,0,0,0,1
144,0,90,235,207,1,0,1,0,0,0,0,0,0
223,0,88,140,1,1,1,0,0,0,0,0,0,0
140,0,70,90,39,1,1,1,1,0,0,0,0,0
270,1,1,359,1,0,0,0,0,0,0,0,0,1
25,0,69,105,1,1,0,0,0,0,0,0,0,1
137,0,192,247,374,1,0,0,0,0,0,0,0,0
180,1,1,103,1,0,0,0,0,0,0,0,0,1
154,1,1,132,1,0,0,0,1,0,0,0,0,1
432,0,55,167,46,1,0,1,0,0,0,0,0,0
157,1,1,26,1,0,1,0,0,0,0,0,0,1
97,1,1,39,78,0,0,0,0,0,1,1,0,1
244,0,74,166,1,1,0,1,0,0,0,0,0,0
160,0,213,79,256,1,0,0,0,0,0,0,0,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
455,0,36,250,222,1,0,1,0,0,0,0,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
130,0,17,9,1,1,0,0,0,1,0,1,0,1
119,1,1,112,1,0,0,1,0,0,0,0,0,0
239,0,57,220,65,1,0,0,0,0,0,0,0,0
133,0,31,118,9,1,1,0,0,0,0,0,0,0
372,1,1,1,1,0,0,0,0,1,0,0,0,0
100,0,18,40,9,1,0,1,0,0,0,1,0,0
279,0,381,117,118,1,0,1,0,0,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
174,1,1,187,1,0,0,0,0,0,0,0,0,1
335,0,15,76,24,1,0,1,1,0,0,0,0,0
208,0,155,229,151,1,0,1,0,0,0,0,0,0
141,0,48,430,33,1,0,1,0,0,0,0,0,0
177,0,69,608,1,1,0,1,0,0,0,0,0,1
308,0,46,160,86,1,0,0,0,0,0,0,0,1
86,1,1,8,1,0,0,0,0,1,0,1,0,1
127,0,104,1,1,1,0,1,0,1,0,0,0,0
374,1,1,44,29,0,0,0,0,0,0,0,1,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
321,0,128,127,179,1,0,1,0,0,0,0,1,0
813,0,204,1,1,1,0,0,0,1,0,0,0,0
149,0,175,1,1,1,0,1,0,1,0,0,0,0
244,0,381,232,1,1,0,1,0,0,0,0,0,1
104,1,1,119,28,0,0,0,0,0,0,0,0,1
138,0,61,73,61,1,0,0,0,0,0,0,0,0
47,0,59,78,38,1,0,0,0,0,0,0,0,0
166,1,1,9,16,0,1,0,0,1,0,0,0,1
132,1,1,86,26,0,0,0,0,0,0,0,0,1
206,0,30,1,1,0,0,0,0,1,0,0,0,0
119,0,396,285,35,1,0,1,0,0,0,0,0,0
150,1,1,82,95,1,0,1,0,0,0,0,0,0
202,1,1,1,1,0,0,0,0,1,0,0,0,1
161,0,199,1,1,1,0,0,0,1,0,0,0,0
142,0,361,18,10,1,0,0,0,0,0,0,0,1
561,0,135,212,1,1,0,0,0,0,0,0,0,0
9,1,1,1,1,0,0,0,0,1,0,0,0,1
275,1,1,327,1,0,0,0,0,0,0,0,0,1
97,1,1,39,116,0,0,0,0,0,1,1,0,1
272,0,23,232,71,1,0,1,0,0,0,0,0,0
284,1,1,154,1,0,0,0,0,0,0,0,0,1
415,0,94,200,11,1,1,1,0,0,0,1,0,1
778,1,1,151,105,0,0,0,0,0,0,0,0,0
210,0,142,276,34,1,0,1,0,0,0,0,0,0
172,0,142,75,1,1,0,0,0,0,0,0,0,0
75,1,1,1,1,0,0,0,0,1,0,1,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
114,0,18,41,9,1,0,0,0,0,0,1,0,0
209,0,83,201,105,1,0,1,0,0,0,0,0,0
176,0,88,150,1,1,1,0,0,0,0,0,0,0
57,0,161,97,22,1,0,1,0,0,0,0,0,1
374,0,88,155,1,1,1,0,0,0,0,0,0,0
51,1,1,1,1,0,0,0,0,1,0,0,0,1
176,0,136,154,22,1,0,0,0,0,0,0,0,0
603,1,1,151,111,0,0,1,0,0,0,0,0,0
603,0,132,153,1,1,0,0,0,0,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
53,1,1,251,88,0,0,0,0,0,0,0,0,1
302,1,1,45,1,0,0,1,0,0,0,0,1,1
118,0,136,19,8,1,1,1,0,0,0,0,0,0
219,1,1,1,1,0,0,0,0,1,0,0,0,1
73,0,89,227,207,1,0,1,0,0,0,0,0,0
7,1,1,7,7,0,0,0,0,1,0,0,0,1
636,0,225,150,43,1,0,1,0,0,0,0,0,0
64,0,26,241,50,1,0,0,0,0,0,0,0,0
58,1,1,58,156,0,0,0,0,0,0,0,0,0
276,0,85,146,254,1,0,0,0,0,0,0,0,0
1057,1,1,103,1,0,0,0,0,0,0,0,0,1
306,0,381,149,228,1,0,1,0,0,0,0,0,1
142,0,102,81,1,1,0,0,0,0,0,0,0,0
69,1,1,23,14,0,0,0,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
218,1,1,184,42,0,0,1,0,0,0,0,0,0
53,1,1,45,1,0,1,0,0,0,0,0,0,1
161,1,1,230,1,1,0,0,0,0,0,0,0,0
221,0,46,118,1,1,0,0,0,0,0,0,0,1
71,1,1,1,1,0,0,0,0,1,0,1,0,1
97,1,1,39,116,0,0,0,0,0,1,1,0,1
127,0,26,144,55,1,0,1,0,0,0,0,0,0
107,0,103,314,95,1,0,0,1,0,0,0,0,0
219,1,1,1,1,0,0,0,0,1,0,0,0,1
75,1,1,47,14,0,1,0,0,0,0,0,0,1
112,1,1,1,1,0,0,0,0,1,0,0,0,1
166,0,41,162,1,1,0,1,0,0,0,0,0,0
35,1,1,32,1,1,1,1,0,0,0,0,0,1
102,1,1,40,33,0,0,0,0,0,0,0,0,1
170,0,49,304,1,1,0,1,0,0,0,0,0,0
87,1,1,8,1,0,0,0,0,1,0,1,0,1
403,0,41,44,29,1,0,0,0,0,0,0,1,0
306,1,1,75,1,1,0,1,0,0,0,0,0,0
124,1,1,104,8,0,0,0,0,0,0,0,0,1
65,1,1,19,25,0,0,0,0,0,0,1,0,1
192,0,30,1,1,0,0,0,0,1,0,0,0,0
427,1,1,1,1,0,0,0,0,1,0,0,0,1
22,1,1,8,54,0,0,0,0,1,0,0,0,1
177,0,69,608,1,1,0,1,0,0,0,0,0,1
244,0,381,232,1,1,0,1,0,0,0,0,0,1
91,1,1,8,10,0,0,0,0,1,0,1,0,1
165,0,203,225,68,1,1,0,0,0,0,0,0,0
573,0,46,203,30,1,0,0,0,0,0,0,0,0
608,0,132,67,1,1,0,1,0,0,0,0,0,0
160,1,1,1,1,0,0,0,0,1,0,0,0,1
244,0,381,232,1,1,0,1,0,0,0,0,0,1
171,0,114,167,161,1,0,1,0,0,0,0,0,0
198,1,1,25,1,0,0,1,0,0,0,1,0,1
345,0,72,215,222,1,0,0,0,0,0,0,0,0
88,1,1,8,1,0,0,0,0,1,0,1,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
64,1,1,3,1,0,0,0,0,1,0,1,0,1
127,0,136,21,8,1,1,1,0,0,0,0,0,0
145,0,46,171,58,1,0,1,0,0,0,0,0,0
300,0,46,71,107,1,0,0,0,0,0,0,1,1
33,1,1,24,23,0,0,1,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
91,1,1,1,1,1,1,0,0,1,0,0,1,1
97,0,86,68,68,1,1,0,0,0,1,0,0,1
252,1,1,45,20,0,1,0,0,0,0,0,0,1
86,1,1,8,1,0,0,0,0,1,0,1,0,1
357,1,1,58,138,0,0,0,0,0,0,0,0,1
201,0,46,77,1,1,1,1,0,0,0,0,0,0
172,0,84,59,52,1,0,1,0,0,0,0,0,0
47,1,1,16,9,0,0,1,0,0,0,1,1,1
202,1,1,1,1,0,0,0,0,1,0,0,0,1
295,0,88,190,1,1,1,0,0,0,0,0,0,0
223,0,381,138,1,1,0,1,0,0,0,1,0,1
682,1,1,134,1,0,0,0,0,0,0,0,0,1
83,1,1,1,1,0,0,0,0,1,0,1,0,1
131,0,78,1,1,1,0,0,0,1,0,0,0,0
297,0,88,190,1,1,1,0,0,0,0,0,0,0
513,0,222,255,31,1,0,1,0,0,0,1,0,0
1122,1,1,1,1,0,0,0,0,1,0,0,1,0
280,0,92,98,206,1,1,0,0,0,0,0,0,0
168,0,160,121,26,1,0,1,0,0,0,0,0,0
126,0,145,72,86,1,1,0,0,0,0,0,0,0
87,0,66,40,49,1,0,1,0,0,0,0,0,0
168,0,80,52,102,1,0,0,0,0,0,1,0,0
127,0,18,40,9,1,0,1,0,0,0,1,0,0
112,0,183,138,105,1,0,1,0,0,0,0,0,1
192,0,90,119,203,1,0,1,0,0,0,0,0,0
352,1,1,1,1,0,0,0,0,1,0,0,0,1
159,0,155,221,217,1,0,1,0,0,0,0,0,1
192,0,239,206,60,1,0,1,0,0,0,1,0,0
373,1,1,400,1,0,0,0,0,0,0,0,0,1
23,0,25,21,24,0,0,0,0,0,0,1,0,1
155,0,86,144,177,1,0,1,1,0,0,0,0,0
154,0,169,91,64,1,0,0,0,0,0,0,0,0
480,1,1,119,1,0,0,0,0,0,0,0,0,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
122,0,136,14,8,1,1,1,0,0,0,0,0,0
432,0,159,298,78,1,0,0,0,0,0,0,0,0
69,0,31,36,1,1,1,0,0,0,0,0,0,0
104,1,1,113,28,0,1,1,1,0,0,0,0,1
730,1,1,92,37,0,0,0,0,0,0,0,0,1
134,0,104,1,1,1,0,0,0,1,0,0,0,0
54,1,1,95,1,0,0,0,1,0,0,0,0,1
97,0,86,68,53,1,1,0,0,0,1,0,0,1
195,0,181,185,22,1,0,0,0,0,0,0,0,0
187,0,213,88,132,1,0,0,0,0,0,0,0,0
374,1,1,44,29,0,0,0,0,0,0,0,1,1
480,1,1,119,1,0,0,0,0,0,0,0,0,1
24,0,30,299,1,0,0,0,0,0,0,0,0,0
93,1,1,67,30,0,0,1,0,0,0,0,0,1
97,1,1,39,78,0,0,0,0,0,1,1,0,1
73,0,123,120,82,1,0,1,0,0,0,0,0,0
72,1,1,10,14,0,0,0,0,0,0,1,0,1
64,1,1,3,1,0,0,0,0,1,0,1,0,1
164,0,155,69,127,1,0,1,0,0,0,0,0,0
30,0,43,311,1,1,1,0,0,0,0,0,0,1
268,1,1,106,1,0,0,0,0,0,0,0,0,1
194,0,156,103,439,1,0,1,0,0,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
312,0,137,99,1,1,0,1,0,0,0,0,0,0
256,0,27,45,44,1,1,1,0,0,1,0,0,0
308,0,70,34,1,1,0,1,0,0,0,0,1,0
101,1,1,1,1,0,0,0,0,1,0,1,0,0
312,1,1,265,1,1,0,0,0,0,0,0,0,0
20,1,1,12,34,0,0,0,0,0,0,0,0,1
275,0,107,18,36,1,1,1,0,0,0,0,0,1
222,1,1,33,53,0,0,0,1,0,0,0,0,0
275,0,107,18,36,1,1,1,0,0,0,0,0,1
43,1,1,1,1,0,0,0,0,1,0,0,0,1
308,1,1,474,1,0,0,1,0,0,0,0,1,1
281,0,94,155,13,1,1,1,0,0,0,0,0,1
480,1,1,119,1,0,0,0,0,0,0,0,0,1
244,1,1,82,17,0,0,1,0,0,0,1,0,1
261,0,381,178,1,1,0,1,0,0,0,0,0,1
170,0,122,75,21,1,1,0,0,0,0,0,0,1
148,0,184,1,41,1,0,1,0,1,0,0,0,0
147,0,88,225,1,1,1,0,0,0,0,0,0,0
141,1,1,158,88,0,0,0,0,0,0,0,0,0
170,0,30,1,1,0,0,0,0,1,0,0,0,0
265,0,70,315,42,1,0,0,0,0,0,0,0,0
74,1,1,114,32,0,0,0,0,0,0,0,0,1
65,1,1,19,20,0,0,0,0,0,0,1,0,1
182,0,54,228,160,1,0,0,0,0,0,0,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
79,0,395,26,1,1,0,1,0,0,0,0,0,0
518,1,1,280,160,0,0,0,0,0,0,0,0,0
74,1,1,10,14,0,0,0,0,0,0,1,0,1
270,1,1,79,14,0,0,1,0,0,0,0,0,1
130,1,1,116,1,0,1,0,0,0,0,0,0,1
130,0,17,9,1,1,0,0,0,1,0,1,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
247,0,57,110,169,1,0,1,0,0,0,0,0,1
496,1,1,117,34,0,0,0,0,0,0,0,0,1
300,0,142,176,1,1,0,1,0,0,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
634,0,91,98,57,1,0,1,0,0,0,0,0,0
153,0,72,79,48,1,1,1,0,0,0,0,0,0
168,0,69,111,9,1,0,0,0,0,0,0,0,1
499,1,1,1,1,1,0,0,0,1,0,0,0,0
30,1,1,57,13,1,1,0,0,0,0,0,0,1
648,0,46,141,37,1,0,0,0,0,0,0,0,1
284,1,1,154,1,0,0,0,0,0,0,0,0,1
178,0,94,118,24,1,1,1,0,0,0,0,0,1
159,0,180,163,17,1,0,1,1,0,0,0,0,0
113,0,142,102,1,1,1,1,0,0,0,0,0,0
440,1,1,96,87,0,0,0,0,0,0,0,0,0
481,0,361,206,246,1,1,1,0,0,0,0,0,1
62,0,41,160,1,1,0,0,0,0,0,0,0,0
178,0,185,36,7,1,1,1,0,0,0,0,0,1
63,1,1,146,1,0,0,0,0,0,0,0,0,1
58,0,185,251,154,1,0,1,0,0,0,0,0,1
101,0,87,49,1,1,0,0,0,0,0,0,0,0
189,0,192,126,334,1,0,0,0,0,0,0,0,0
284,0,81,115,181,1,0,1,0,0,0,0,0,0
614,1,1,47,153,1,0,0,0,0,0,1,0,0
225,0,120,49,144,1,0,0,0,0,0,0,0,0
254,0,76,183,156,1,0,1,0,0,0,0,0,0
352,0,107,126,45,1,1,1,0,0,0,0,0,1
209,0,176,459,236,1,0,1,0,0,0,0,0,1
183,0,88,190,1,1,1,0,0,0,0,0,0,0
239,1,1,164,1,0,0,0,0,0,0,0,0,0
323,0,142,121,12,1,0,1,0,0,0,0,0,0
104,1,1,119,28,0,0,0,0,0,0,0,0,1
86,1,1,188,113,0,1,0,1,0,1,0,0,1
575,0,88,286,1,1,1,0,0,0,0,0,0,0
96,1,1,155,28,0,0,0,0,0,0,0,0,1
80,1,1,10,10,0,0,1,0,0,0,0,0,0
93,0,184,1,1,1,0,0,0,1,0,0,0,0
142,1,1,117,27,1,0,1,0,0,1,0,0,1
270,1,1,79,14,0,0,1,0,0,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
188,0,69,205,1,1,0,0,0,0,0,0,0,1
135,0,94,92,34,1,1,1,0,0,0,0,0,1
93,1,1,65,75,0,0,0,0,0,0,0,0,1
229,0,125,134,26,1,0,0,0,0,0,0,0,0
93,1,1,1,1,0,0,0,0,1,0,0,0,1
87,0,101,89,202,1,0,0,0,0,0,0,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
97,0,86,68,68,1,1,0,0,0,1,0,0,1
142,1,1,57,34,0,1,0,0,0,0,0,0,1
312,1,1,67,1,0,0,0,0,0,0,0,0,1
352,0,107,126,45,1,1,1,0,0,0,0,0,1
454,1,1,34,93,0,0,1,0,0,0,1,1,0
142,0,175,1,1,1,0,1,0,1,0,0,0,0
122,0,74,15,1,1,0,0,0,0,0,0,0,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
213,0,125,319,103,1,0,1,0,0,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
276,0,46,116,1,1,0,0,0,0,0,0,0,1
234,0,381,156,1,1,0,1,0,0,0,0,0,1
48,1,1,94,31,0,0,0,0,0,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
224,0,69,174,1,1,0,1,0,0,0,0,0,0
111,0,160,224,32,1,0,1,0,0,0,0,0,0
168,0,136,1,1,1,0,0,0,1,0,0,0,0
494,0,29,1,1,1,0,1,0,1,0,0,0,0
84,1,1,8,1,0,0,0,0,1,0,1,0,1
766,0,441,97,115,1,0,1,0,0,0,1,0,0
336,0,141,67,52,1,1,0,0,0,0,0,0,1
228,0,156,226,356,1,0,0,0,0,0,0,0,1
592,0,213,178,120,1,0,0,0,0,0,0,0,0
221,0,82,118,29,1,0,1,1,0,0,1,0,1
115,1,1,76,88,0,0,0,0,0,0,0,0,1
615,0,381,237,233,1,0,1,0,0,0,0,0,1
15,0,130,314,21,1,0,0,0,0,0,0,0,0
65,1,1,19,20,0,0,0,0,0,0,1,0,1
173,1,9,1,1,1,0,0,0,1,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
256,0,46,128,37,1,0,0,0,0,0,0,0,1
276,0,46,116,1,1,0,0,0,0,0,0,0,1
270,1,1,79,14,0,0,1,0,0,0,0,0,1
308,0,46,160,86,1,0,0,0,0,0,0,0,1
107,1,1,296,90,0,0,0,0,0,0,0,0,0
348,1,1,64,1,0,0,0,0,0,0,0,0,1
244,0,132,1,89,1,0,0,0,1,0,0,0,0
23,0,279,158,1,1,0,0,0,0,0,0,0,0
146,0,239,65,86,1,0,1,0,0,0,0,0,0
287,1,1,275,275,0,0,0,0,0,0,0,1,1
308,0,46,160,86,1,0,0,0,0,0,0,0,1
166,0,381,128,118,1,0,1,0,0,0,0,0,1
71,1,1,1,1,0,0,0,0,1,0,1,0,1
217,0,120,189,95,1,0,1,0,0,0,1,0,0
123,0,381,159,1,1,0,1,0,0,0,0,0,1
178,0,26,93,1,1,0,0,0,0,0,1,0,0
51,1,1,100,1,0,0,0,0,0,0,0,0,1
417,1,1,40,48,0,0,0,0,0,0,0,1,1
10,1,1,14,8,0,0,1,0,0,0,0,0,1
156,0,113,112,45,1,0,1,0,0,0,0,0,0
120,0,30,1,1,0,0,0,0,1,0,0,0,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
19,1,1,15,19,0,0,1,0,0,0,0,0,1
257,0,211,12,20,1,0,0,0,0,0,0,0,0
157,1,1,101,54,0,0,0,0,0,0,1,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
49,0,84,26,16,1,1,0,1,0,0,0,0,1
145,0,171,65,118,1,0,0,0,0,0,0,0,0
352,0,107,126,45,1,1,1,0,0,0,0,0,1
111,0,18,39,9,1,0,1,0,0,0,1,0,0
27,0,185,707,164,1,1,1,0,0,0,0,0,1
429,0,126,9,16,1,1,1,0,1,0,0,0,1
55,1,1,1,1,0,0,0,0,1,0,0,0,1
70,0,82,21,1,1,0,0,0,0,0,1,0,1
466,1,1,80,134,1,0,1,0,0,0,0,0,0
170,0,122,75,21,1,1,0,0,0,0,0,0,1
258,0,61,296,1,1,0,1,0,0,0,0,0,0
213,1,1,1,1,0,0,0,0,1,0,1,1,1
173,1,1,118,1,0,0,0,0,0,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
282,0,74,1,1,1,0,0,0,1,0,0,0,0
243,1,1,1,1,0,0,0,0,1,0,0,0,1
312,0,238,1,1,0,0,0,0,1,0,1,0,0
114,0,95,153,1,1,0,1,0,0,0,0,0,0
237,1,1,1,1,0,0,0,0,1,0,0,0,1
209,0,94,22,9,1,1,1,0,0,0,0,0,1
425,1,1,1,1,0,0,0,0,1,0,0,0,1
100,0,18,40,9,1,0,1,0,0,0,1,0,0
401,1,1,1,1,0,0,0,0,1,0,0,0,0
295,0,88,184,1,1,1,0,0,0,0,0,0,0
71,1,1,1,64,0,0,0,0,1,0,0,0,1
54,0,90,73,44,1,0,1,0,0,0,0,0,0
329,0,30,1,1,0,0,0,0,1,0,0,0,0
114,0,18,27,9,1,0,0,0,0,0,1,0,0
318,0,156,123,48,1,0,0,0,0,0,0,0,0
71,1,1,1,1,0,0,0,0,1,0,1,0,1
154,0,93,164,14,1,1,1,0,0,0,0,0,1
55,1,1,1,1,0,0,0,0,1,0,0,0,1
165,0,381,187,118,1,0,1,0,0,0,0,0,1
